Timestamp,Name,Value
35.734761,"velocity-drive-left-Drive",33.765625
35.734891,"voltage-drive-right-Drive",3.9199299999999972
35.735225,"position-drive-right-Drive",49.81982421875
35.735688,"velocity-drive-right-Drive",34.33984375
35.735725,"sysid-test-state-Drive","quasistatic-forward"
35.753942,"voltage-drive-left-Drive",3.9400939999999984
35.754368,"position-drive-left-Drive",51.28564453125
35.75485,"velocity-drive-left-Drive",34.279296875
35.754962,"voltage-drive-right-Drive",3.9400939999999984
35.75537,"position-drive-right-Drive",50.50537109375
35.755722,"velocity-drive-right-Drive",34.4609375
35.755759,"sysid-test-state-Drive","quasistatic-forward"
35.773697,"voltage-drive-left-Drive",3.9598869999999984
35.774087,"position-drive-left-Drive",51.96728515625
35.774532,"velocity-drive-left-Drive",34.30859375
35.774662,"voltage-drive-right-Drive",3.9598869999999984
35.775089,"position-drive-right-Drive",51.19287109375
35.775515,"velocity-drive-right-Drive",34.84765625
35.775571,"sysid-test-state-Drive","quasistatic-forward"
35.794084,"voltage-drive-left-Drive",3.979901999999999
35.794436,"position-drive-left-Drive",52.64892578125
35.794881,"velocity-drive-left-Drive",34.236328125
35.795104,"voltage-drive-right-Drive",3.979901999999999
35.795568,"position-drive-right-Drive",51.8857421875
35.79592,"velocity-drive-right-Drive",34.998046875
35.795957,"sysid-test-state-Drive","quasistatic-forward"
35.813858,"voltage-drive-left-Drive",3.9998990000000028
35.814229,"position-drive-left-Drive",53.3330078125
35.814563,"velocity-drive-left-Drive",34.515625
35.814674,"voltage-drive-right-Drive",3.9998990000000028
35.815101,"position-drive-right-Drive",52.58447265625
35.815602,"velocity-drive-right-Drive",35.6015625
35.815657,"sysid-test-state-Drive","quasistatic-forward"
35.834022,"voltage-drive-left-Drive",4.019915000000001
35.834356,"position-drive-left-Drive",54.01904296875
35.83469,"velocity-drive-left-Drive",34.427734375
35.834801,"voltage-drive-right-Drive",4.019915000000001
35.835228,"position-drive-right-Drive",53.28369140625
35.835766,"velocity-drive-right-Drive",35.076171875
35.835803,"sysid-test-state-Drive","quasistatic-forward"
35.854427,"voltage-drive-left-Drive",4.039930000000002
35.854779,"position-drive-left-Drive",54.712890625
35.855113,"velocity-drive-left-Drive",34.9609375
35.855225,"voltage-drive-right-Drive",4.039930000000002
35.855855,"position-drive-right-Drive",53.98974609375
35.856208,"velocity-drive-right-Drive",35.5703125
35.856263,"sysid-test-state-Drive","quasistatic-forward"
35.874164,"voltage-drive-left-Drive",4.060001000000003
35.874498,"position-drive-left-Drive",55.40966796875
